,ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
8351,1,37446,1755,117961,117962,119223,150752,137949,118643,150754
8352,1,25993,58954,118079,118080,117878,117879,118177,19721,117880
8353,1,2298,2305,117961,117962,119223,128230,302830,4673,128231
8354,1,27124,2062,117961,118327,119830,120773,118959,118960,120774
8355,1,43265,4636,117902,117903,119181,120952,122352,118453,120954
8356,1,40114,19271,117961,118225,119924,118784,117906,290919,118786
8357,1,78925,19830,119062,119091,123125,118784,121556,290919,118786
8358,1,79299,15435,117961,118343,122299,119949,131270,290919,119951
8359,1,74754,17451,117961,118052,126137,118924,148208,118667,118926
8360,1,35540,11529,117929,117940,117878,118568,281735,19721,118570
8361,1,34950,794,118752,119070,120995,118274,190697,292795,118276
8362,1,3264,1550,117961,118225,123173,118054,121311,117887,118055
8363,0,33324,3270,117961,118225,119781,120097,123784,270488,120099
8364,1,79092,4951,117961,118343,120126,120497,310984,118424,120499
8365,1,76436,3471,118169,118170,118042,118563,311839,270488,118565
8366,1,45904,7346,117961,118343,123125,118777,279443,308574,118779
8367,1,40197,7520,117961,118343,124725,118321,117906,290919,118322
8368,1,4675,7022,119062,119091,118535,117905,117906,290919,117908
8369,1,16008,1043,117961,118327,121589,124886,123881,118643,124888
8370,1,40438,4500,117961,118052,118881,117905,117906,290919,117908
8371,1,74550,6200,117961,118225,120663,118321,117906,290919,118322
8372,1,39600,7553,117961,118225,118403,118784,118785,290919,118786
8373,1,73130,1584,117961,118327,128935,118396,299403,118398,118399
8374,1,44944,15895,117961,118052,120677,122067,300136,118424,122069
8375,1,33150,5496,91261,118026,118202,117905,117906,290919,117908
8376,1,75078,95845,118315,118463,122636,118451,123728,118453,118454
8377,1,917,770,117961,118300,120722,118451,130134,118453,118454
8378,1,39488,249,117961,118225,118403,117905,117906,290919,117908
8379,0,20897,1533,117961,117969,118800,118801,160694,19793,118803
8380,1,7543,49323,118990,118991,118992,118321,117906,290919,118322
8381,1,34924,4589,117961,118327,120383,118784,213944,290919,118786
8382,1,23096,127738,117961,118225,118403,120952,130134,118453,120954
8383,1,3853,4953,117961,118343,118911,120344,310997,118424,120346
8384,1,22598,22599,117961,118343,119142,118685,131861,308574,118687
8385,0,1020,16850,117961,118225,122298,119093,128819,119095,119096
8386,1,42899,3838,117961,118225,119924,118321,118448,290919,118322
8387,1,15665,51761,117961,118413,120370,118321,117906,290919,118322
8388,1,6977,994,117961,118300,120312,119849,124690,118638,119851
8389,1,16923,7506,117961,118446,120317,118321,240983,290919,118322
8390,1,36480,169112,117902,118041,119781,118563,121024,270488,118565
8391,1,39602,44022,117961,117962,122215,117905,240983,290919,117908
8392,1,16826,3667,118000,118001,117878,118054,311261,117887,118055
8393,1,87764,49574,117961,118327,118391,120773,118959,118960,120774
8394,1,16768,15824,117961,118225,120323,122849,120324,119095,122850
8395,1,80551,50089,117961,118343,118514,118321,117906,290919,118322
8396,1,917,15542,117961,118300,118395,123067,269406,118398,123068
8397,1,33248,17270,117961,118300,128830,118826,150790,118424,118828
8398,1,74190,743,117961,118300,119181,118784,117906,290919,118786
8399,1,40331,7807,117961,118327,118518,118207,190710,270488,118209
8400,1,52688,770,117961,118300,119181,118747,130134,118453,118749
8401,1,40867,7935,117961,118052,120539,117905,117906,290919,117908
8402,1,17249,17270,117961,118300,128830,118826,150790,118424,118828
8403,0,32642,15557,119280,119281,117945,118129,132803,118131,118132
8404,0,25210,51345,117961,118052,120417,118702,125047,118704,118705
8405,1,34562,1080,117961,118327,118378,118451,123137,118453,118454
8406,1,4675,57757,117961,118343,142038,118321,117906,290919,118322
8407,1,75216,3234,119280,119281,118623,118805,136748,118474,118807
8408,1,15064,20104,117961,117969,120823,118368,159732,117887,118486
8409,1,3853,45965,117961,118386,120677,307024,294485,118331,118332
8410,1,74212,8068,117961,118386,121668,118321,117906,290919,118322
8411,1,25993,21019,117961,118386,128516,126820,132015,118638,126822
8412,1,45207,48935,119062,119063,119064,118924,254936,118667,118926
8413,1,35185,17640,117961,118052,118706,118278,118707,290919,118279
8414,1,79092,5223,118595,118596,81476,118054,120238,117887,118055
8415,0,22643,2409,117961,117962,117904,119949,123170,290919,119951
8416,1,39264,14348,118169,118170,118623,117946,144221,292795,117948
8417,1,1020,3875,117961,118327,120318,117905,117906,290919,117908
8418,1,25865,3526,117961,118225,137996,119093,121698,119095,119096
8419,1,20349,2129,119134,119135,118450,119192,150595,119184,119194
8420,1,75078,71386,118315,118316,122453,118530,278014,118131,118532
8421,1,45337,49423,117961,118052,123144,118396,269406,118398,118399
8422,1,18913,19051,117929,117930,117912,117879,117886,19721,117880
8423,1,3853,6285,117961,118300,132427,118321,117906,290919,118322
8424,1,74966,7001,117961,118327,118933,121594,302830,4673,121596
8425,1,75685,866,117961,118413,120526,118451,132777,118453,118454
8426,1,27122,58849,117961,118327,118492,118451,125738,118453,118454
8427,1,32270,5240,118887,118888,127284,118912,309291,118424,118914
8428,1,35540,537,117926,118124,117884,117885,117913,117887,117888
8429,1,34223,6216,117961,118327,118328,118641,306399,118643,118644
8430,1,41570,20394,117961,118052,118706,123045,123637,120518,123047
8431,1,75078,59748,117961,118386,120361,118321,153262,290919,118322
8432,1,79092,3000,117961,118225,120551,117905,240983,290919,117908
8433,1,18058,15395,118256,118257,119796,123670,212510,121916,123672
8434,0,25231,4945,117961,118300,118360,118129,122064,118131,118132
8435,1,81044,4055,117961,118343,120722,118361,118362,118363,118364
8436,1,25682,18450,117961,118052,118821,121594,142587,4673,121596
8437,1,38482,77051,117922,117923,117884,117885,117913,117887,117888
8438,1,80791,6191,117961,118300,120297,118784,120474,290919,118786
8439,1,37439,70641,117961,118327,120318,118523,310608,118331,118525
8440,1,80756,7445,117961,118343,122299,118054,305057,117887,118055
8441,1,20082,3106,117961,118300,120312,124419,137017,118424,124421
8442,1,74968,1325,117961,117962,118910,117905,117906,290919,117908
8443,1,79163,17549,117961,118446,119064,307024,310608,118331,118332
8444,1,15369,131441,117961,118343,119598,119433,133686,118424,119435
8445,1,78842,15768,117961,118225,124449,122297,143193,118331,118899
8446,0,23465,17261,117961,118300,118833,118054,118443,117887,118055
8447,1,78698,52140,118887,118888,124656,118980,236007,118295,118982
8448,1,14955,94701,117961,117969,127812,120621,127813,19793,120623
8449,1,5173,25724,118290,118291,119136,120056,162453,118474,120058
8450,1,75047,8168,117961,118386,119954,118318,168365,118205,118319
8451,1,19722,49823,117961,118300,127168,117905,117906,290919,117908
8452,1,90501,7560,117961,118300,119195,117905,117906,290919,117908
8453,1,42891,18449,117961,118300,119181,118465,159686,118467,118468
8454,1,34861,8168,117961,118386,119954,119962,168365,118205,119964
8455,1,23964,52902,118595,118596,81476,118834,216197,118424,118836
8456,1,34105,133801,119062,119091,118535,118321,117906,290919,118322
8457,1,41806,718,117961,118300,119181,118641,153273,118643,118644
8458,1,38124,61026,117929,117940,117941,117885,117913,117887,117888
8459,1,15672,1895,117902,117903,118783,118451,122352,118453,118454
8460,1,112391,4097,117961,118413,120526,117905,117906,290919,117908
8461,1,16161,1443,117961,118343,120722,117905,117906,290919,117908
8462,1,1937,1999,118084,118085,117920,118568,123239,19721,118570
8463,1,20735,22354,117975,117976,117920,127389,127390,19721,127391
8464,1,34800,1391,117943,117944,118575,259173,244021,292795,118943
8465,1,35190,5360,117961,118446,120317,117905,117906,290919,117908
8466,1,32270,4887,117961,118343,119598,118422,300136,118424,118425
8467,1,80748,2890,120864,120865,118437,118636,279443,118638,118639
8468,1,75078,70142,117902,117903,118635,159787,118959,119695,159789
8469,1,6977,2649,117961,118413,120526,118321,240983,290919,118322
8470,1,21446,16973,117961,118300,124942,117905,117906,290919,117908
8471,1,3853,16065,117961,118225,120551,118777,279443,308574,118779
8472,1,42612,7424,5110,117954,117878,133111,306530,118870,133113
8473,1,80830,16757,117961,118225,122273,118321,117906,290919,118322
8474,0,20897,29575,117961,117969,120574,118674,177707,19793,118676
8475,1,38751,5432,117961,118327,118391,118321,117906,290919,118322
8476,1,34950,8433,117961,118327,118929,118321,117906,290919,118322
8477,1,25993,4821,117961,118343,119598,120348,255097,118295,120350
8478,1,79566,85627,120140,120141,274241,118777,279443,308574,118779
8479,1,72201,7807,117961,118327,118518,118207,190710,270488,118209
8480,1,35815,7525,117961,118225,120551,118321,118406,290919,118322
8481,1,20293,54435,117926,118266,117920,117885,117913,117887,117888
8482,1,41594,117445,119062,119091,118535,117905,117906,290919,117908
8483,1,14939,17713,117961,118225,122273,118321,240983,290919,118322
8484,1,15369,3119,117961,118300,120312,119849,310589,118638,119851
8485,1,23921,4175,117961,118343,119598,120497,133686,118424,120499
8486,1,34817,7133,117961,118327,118320,118321,118448,290919,118322
8487,1,76436,48938,118169,118170,118042,118043,285669,270488,118046
8488,1,76551,4118,117876,117877,117878,117879,117879,19721,117880
8489,1,82641,196,117961,118413,121639,118451,130134,118453,118454
8490,1,75327,17414,118752,119070,118042,118043,151099,270488,118046
8491,1,22682,17759,117961,118413,122007,118685,120316,308574,118687
8492,1,31299,4287,117961,118343,118833,118912,278748,118424,118914
8493,1,75959,2898,118887,118888,119031,118980,202550,118295,118982
8494,1,104252,4589,117961,118327,120383,118784,200462,290919,118786
8495,1,75078,41760,118315,118316,123656,117905,117906,290919,117908
8496,1,78327,55982,117983,117984,117878,117899,119057,19721,117900
8497,1,772,782,117961,118413,127522,118784,124402,290919,118786
8498,0,39957,7370,117961,117962,118481,118321,117906,290919,118322
8499,0,81510,4561,118169,118170,118575,118636,215667,118638,118639
8500,1,33229,33266,117961,118300,123719,118784,118785,290919,118786
8501,1,4675,8715,117961,118052,119986,117905,117906,290919,117908
8502,0,40184,4743,119062,119091,120663,117905,117906,290919,117908
8503,1,81070,83216,91261,118026,118317,118278,118260,290919,118279
8504,1,28504,123367,117932,117933,117878,118568,120877,19721,118570
8505,1,41569,71401,91261,118026,118063,128422,128423,118453,128424
8506,1,39264,3802,118573,118574,118623,118995,286106,292795,118997
8507,1,30574,2109,118219,118220,120694,124886,215880,118643,124888
8508,1,78529,54308,126974,126975,118518,118043,118756,270488,118046
8509,0,32568,70062,117961,118386,118746,117905,240983,290919,117908
8510,1,58069,3023,117961,118343,122012,118321,240983,290919,118322
8511,1,4675,25303,117961,118386,118522,117905,117906,290919,117908
8512,1,40331,4576,117961,118327,118391,123045,123107,120518,123047
8513,1,25705,22899,118290,118291,119136,119137,129238,118474,119139
8514,1,17308,1541,117961,118225,123173,119093,120324,119095,119096
8515,1,36222,54296,117961,118327,120318,117905,117906,290919,117908
8516,1,16018,5001,117961,118300,123007,118826,257115,118424,118828
8517,1,15022,70062,117961,118386,118746,117905,240983,290919,117908
8518,1,17171,46254,117961,118327,126310,118641,123881,118643,118644
8519,1,25279,17243,117961,118300,120026,120344,311360,118424,120346
8520,1,45408,92887,118315,118316,140453,129229,182258,119788,129231
8521,1,25993,5210,117961,118343,118979,120497,223125,118424,120499
8522,0,18072,15460,118256,118257,117945,280788,280788,292795,119082
8523,1,971,51243,117961,118300,123055,120344,134311,118424,120346
8524,1,89856,7553,117961,118225,118403,118784,118785,290919,118786
8525,1,75327,3399,118573,118574,119781,130479,153291,119784,130481
8526,1,35708,7578,117961,118343,120722,118321,118448,290919,118322
8527,1,40539,8008,118555,118178,118320,117905,117906,290919,117908
8528,1,38392,11516,117929,117930,117884,117885,117913,117887,117888
8529,1,278393,3113,117961,118343,119598,119433,127160,118424,119435
8530,1,4675,4620,117961,118300,119195,117905,117906,290919,117908
8531,1,73122,2409,117961,117962,117904,119949,230830,290919,119951
8532,1,41825,10386,118269,118270,117878,117879,117913,19721,117880
8533,1,33642,50340,118090,118091,117941,118568,145191,19721,118570
8534,1,81350,3113,117961,118343,118911,118834,133686,118424,118836
8535,1,80679,49384,117961,118343,118609,118728,301534,118295,118730
8536,1,75232,28275,118315,118463,123089,118321,117906,290919,118322
8537,1,79969,8195,117961,118343,120270,123648,123649,120518,123650
8538,1,112080,23200,117961,118343,123125,118784,117906,290919,118786
8539,1,80687,71401,91261,118026,118202,117905,117906,290919,117908
8540,1,15064,3175,117961,118446,120368,118368,225085,117887,118486
8541,0,38707,19051,117929,117930,117884,117885,117913,117887,117888
8542,1,18290,17156,117961,118300,118810,123082,197687,19793,123084
8543,1,38704,90027,117916,118150,118599,179731,131017,117887,117973
8544,1,14354,5549,122880,122974,117945,280788,135815,292795,119082
8545,1,22476,5409,117961,118343,119993,118321,117906,290919,118322
8546,1,23497,4933,117961,118300,118458,120006,311622,118424,120008
8547,0,38481,56591,118079,118080,117878,117879,118177,19721,117880
8548,1,4696,7530,117961,118300,118514,118054,124424,117887,118055
8549,1,278393,131441,117961,118343,118292,118422,300136,118424,118425
8550,1,20271,71589,117916,118150,118599,179731,139859,117887,117973
8551,1,19998,17414,118752,119070,118042,118043,151099,270488,118046
8552,0,25749,60139,118555,118178,119262,117946,119263,292795,117948
8553,1,34924,5595,131853,131854,120370,117905,117906,290919,117908
8554,1,74601,7014,117961,118446,119961,118259,125206,290919,118261
8555,1,33032,51138,117961,118413,119968,118321,117906,290919,118322
8556,1,75717,2270,117961,118413,120584,118958,118959,118960,118961
8557,1,24895,7344,117961,118225,120663,120516,148730,120518,120519
8558,1,77993,94240,91261,118026,119507,118784,124402,290919,118786
8559,1,75078,28275,118315,118463,123089,118259,117906,290919,118261
8560,1,78712,2299,117961,117962,119223,123045,123107,120518,123047
8561,1,79092,6982,117961,118300,118783,117905,117906,290919,117908
8562,1,36152,11697,117951,117952,118810,134067,305581,19793,134069
8563,1,41594,25262,117961,118327,118320,118685,311622,308574,118687
8564,1,38468,13196,117951,117952,117941,117885,117886,117887,117888
8565,1,17308,48960,122880,122974,119136,118043,118043,270488,118046
8566,1,75901,3654,117961,118300,118631,118826,168415,118424,118828
8567,1,76416,52314,117961,118300,118301,119928,219829,118331,119929
8568,1,4675,7530,117961,118343,118514,132671,132672,290919,132673
8569,1,27348,5293,118290,118291,118660,120344,274278,118424,120346
8570,1,80149,5717,117961,118343,124725,118321,117906,290919,118322
8571,1,80723,15542,117961,118300,118395,123067,269406,118398,123068
8572,0,74349,5214,119134,119135,124668,118293,118302,118295,118296
8573,1,38656,2717,118290,118291,118979,120344,141929,118424,120346
8574,1,42994,4209,117961,117969,118910,126820,269034,118638,126822
8575,1,76876,2225,117961,117962,118501,126110,126111,118504,126112
8576,1,6977,3745,117961,118300,118360,124435,118362,118363,124436
